InvoiceDate,InvoiceMonth,InvoiceYear,InvoiceWeekday,InvoiceHour,InvoiceWeekEndMS,InvoiceWeekEndSS,Segment,Country,InvoiceCount_Buy,ActiveCustomers_Buy,TotalQuantity_Buy,TotalSales_Buy,AvgSalesPerCustomer_Buy,ReturnCustomers,TotalSales_Return
2011-10-13 17:36:00,2011-10,2011,Thursday,17,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-13 17:37:00,2011-10,2011,Thursday,17,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-13 17:40:00,2011-10,2011,Thursday,17,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-13 17:46:00,2011-10,2011,Thursday,17,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-13 17:51:00,2011-10,2011,Thursday,17,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,318.0,429.41999999999996,429.41999999999996,0,0.0
2011-10-14 08:29:00,2011-10,2011,Friday,8,2011-10-16,2011-10-15,New & Growing,United Kingdom,1,1,46.0,66.3,66.3,0,0.0
2011-10-14 09:04:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,Active,United Kingdom,1,1,584.0,2733.6500000000015,2733.6500000000015,0,0.0
2011-10-14 09:06:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,307.0,400.15000000000003,400.15000000000003,0,0.0
2011-10-14 09:21:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,Active,United Kingdom,1,1,97.0,359.51,359.51,0,0.0
2011-10-14 09:28:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,48.0,38.400000000000006,38.400000000000006,0,0.0
2011-10-14 09:35:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,Active,United Kingdom,1,1,482.0,982.42,982.42,0,0.0
2011-10-14 09:36:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 09:48:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,588.0,313.48,313.48,0,0.0
2011-10-14 09:53:00,2011-10,2011,Friday,9,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 10:01:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,France,0,0,0.0,0.0,,1,-60.839999999999996
2011-10-14 10:03:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 10:03:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,EIRE,1,1,353.0,406.84000000000003,406.84000000000003,0,0.0
2011-10-14 10:05:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 10:13:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 10:21:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,Active,United Kingdom,1,1,240.0,729.6,729.6,0,0.0
2011-10-14 10:25:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,112.0,115.27000000000004,115.27000000000004,0,0.0
2011-10-14 10:28:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,38.0,119.90000000000002,119.90000000000002,0,0.0
2011-10-14 10:38:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,At Risk,United Kingdom,1,1,133.0,158.75,158.75,0,0.0
2011-10-14 10:42:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,1.0,40.0,40.0,0,0.0
2011-10-14 10:47:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,326.0,1135.8900000000003,1135.8900000000003,0,0.0
2011-10-14 10:48:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,10.0,70.8,70.8,0,0.0
2011-10-14 10:55:00,2011-10,2011,Friday,10,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,8.0,15.6,15.6,0,0.0
2011-10-14 11:08:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,449.0,596.75,596.75,0,0.0
2011-10-14 11:09:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,Active,United Kingdom,1,1,288.0,826.8299999999999,826.8299999999999,0,0.0
2011-10-14 11:15:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,226.0,550.58,550.58,0,0.0
2011-10-14 11:28:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,VIP,United Kingdom,0,0,0.0,0.0,,1,-8.5
2011-10-14 11:39:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,Loyal,Belgium,1,1,229.0,450.86,450.86,0,0.0
2011-10-14 11:42:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,Loyal,Portugal,1,1,215.0,642.01,642.01,0,0.0
2011-10-14 11:42:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,882.0,556.6999999999999,556.6999999999999,0,0.0
2011-10-14 11:43:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,New & Growing,United Kingdom,1,1,177.0,130.01,130.01,0,0.0
2011-10-14 11:44:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,VIP,Sweden,1,1,1.0,15.0,15.0,0,0.0
2011-10-14 11:55:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,132.0,308.6000000000001,308.6000000000001,0,0.0
2011-10-14 11:56:00,2011-10,2011,Friday,11,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,264.0,394.1600000000001,394.1600000000001,0,0.0
2011-10-14 12:02:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,1,-313.86
2011-10-14 12:08:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,At Risk,United Kingdom,1,1,148.0,262.20000000000005,262.20000000000005,0,0.0
2011-10-14 12:16:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 12:19:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,300.0,108.0,108.0,0,0.0
2011-10-14 12:25:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,226.0,294.78,294.78,0,0.0
2011-10-14 12:28:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,Active,Channel Islands,1,1,240.0,649.9200000000001,649.9200000000001,0,0.0
2011-10-14 12:29:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,Active,Channel Islands,1,1,72.0,212.4,212.4,0,0.0
2011-10-14 12:33:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,650.0,1157.08,1157.08,0,0.0
2011-10-14 12:34:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,6.0,59.699999999999996,59.699999999999996,0,0.0
2011-10-14 12:41:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,315.0,678.17,678.17,0,0.0
2011-10-14 12:53:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,307.0,598.4899999999999,598.4899999999999,0,0.0
2011-10-14 12:55:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,173.0,306.03000000000003,306.03000000000003,0,0.0
2011-10-14 12:56:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,451.0,879.7999999999997,879.7999999999997,0,0.0
2011-10-14 12:57:00,2011-10,2011,Friday,12,2011-10-16,2011-10-15,Active,Germany,1,1,179.0,653.5,653.5,0,0.0
2011-10-14 13:06:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,110.0,207.5,207.5,0,0.0
2011-10-14 13:24:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,Loyal,United Kingdom,2,1,381.0,489.27000000000004,489.27000000000004,0,0.0
2011-10-14 13:35:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,Active,Germany,0,0,0.0,0.0,,1,-599.5
2011-10-14 13:35:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,680.0,781.1400000000001,781.1400000000001,0,0.0
2011-10-14 13:35:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,Active,United Kingdom,1,1,188.0,333.8899999999999,333.8899999999999,0,0.0
2011-10-14 13:36:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,At Risk,United Kingdom,1,1,3.0,14.25,14.25,0,0.0
2011-10-14 13:36:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,Active,Germany,1,1,1.0,599.5,599.5,0,0.0
2011-10-14 13:41:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,VIP,United Kingdom,2,2,389.0,639.39,319.695,0,0.0
2011-10-14 13:49:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,At Risk,United Kingdom,1,1,55.0,81.57,81.57,0,0.0
2011-10-14 13:54:00,2011-10,2011,Friday,13,2011-10-16,2011-10-15,VIP,Germany,1,1,316.0,1288.7800000000002,1288.7800000000002,0,0.0
2011-10-14 14:00:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,36.0,106.20000000000002,106.20000000000002,0,0.0
2011-10-14 14:04:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,144.0,186.95999999999998,186.95999999999998,0,0.0
2011-10-14 14:16:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,180.0,301.54,301.54,0,0.0
2011-10-14 14:22:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,At Risk,United Kingdom,1,1,10.0,20.8,20.8,0,0.0
2011-10-14 14:22:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,690.0,992.0000000000006,992.0000000000006,1,-122.39999999999999
2011-10-14 14:28:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,112.0,47.04,47.04,0,0.0
2011-10-14 14:37:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,198.0,423.42000000000013,423.42000000000013,0,0.0
2011-10-14 14:38:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,United Kingdom,2,1,24.0,55.8,55.8,0,0.0
2011-10-14 14:44:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,72.0,250.52,250.52,0,0.0
2011-10-14 14:54:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,Singapore,1,1,599.0,999.2600000000002,999.2600000000002,0,0.0
2011-10-14 14:55:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,VIP,France,1,1,234.0,513.6,513.6,0,0.0
2011-10-14 14:58:00,2011-10,2011,Friday,14,2011-10-16,2011-10-15,Active,United Kingdom,1,1,107.0,133.94,133.94,0,0.0
2011-10-14 15:04:00,2011-10,2011,Friday,15,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,1046.0,1835.5999999999997,1835.5999999999997,0,0.0
2011-10-14 15:26:00,2011-10,2011,Friday,15,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,664.0,1091.2900000000002,1091.2900000000002,0,0.0
2011-10-14 15:46:00,2011-10,2011,Friday,15,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,154.0,231.17,231.17,0,0.0
2011-10-14 15:50:00,2011-10,2011,Friday,15,2011-10-16,2011-10-15,VIP,United Kingdom,1,1,206.0,350.21999999999997,350.21999999999997,0,0.0
2011-10-14 15:59:00,2011-10,2011,Friday,15,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,326.0,142.04,142.04,0,0.0
2011-10-14 16:04:00,2011-10,2011,Friday,16,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,444.0,878.4599999999999,878.4599999999999,0,0.0
2011-10-14 16:05:00,2011-10,2011,Friday,16,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,31.0,55.85000000000001,55.85000000000001,0,0.0
2011-10-14 16:25:00,2011-10,2011,Friday,16,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 16:49:00,2011-10,2011,Friday,16,2011-10-16,2011-10-15,New & Growing,United Kingdom,1,1,36.0,91.8,91.8,0,0.0
2011-10-14 16:57:00,2011-10,2011,Friday,16,2011-10-16,2011-10-15,Active,Germany,0,0,0.0,0.0,,1,-17.0
2011-10-14 17:07:00,2011-10,2011,Friday,17,2011-10-16,2011-10-15,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-10-14 17:13:00,2011-10,2011,Friday,17,2011-10-16,2011-10-15,At Risk,Spain,1,1,1006.0,3528.34,3528.34,0,0.0
2011-10-14 17:16:00,2011-10,2011,Friday,17,2011-10-16,2011-10-15,At Risk,United Kingdom,1,1,1.0,2.89,2.89,0,0.0
2011-10-14 17:17:00,2011-10,2011,Friday,17,2011-10-16,2011-10-15,Active,United Kingdom,1,1,357.0,1472.1700000000008,1472.1700000000008,0,0.0
2011-10-14 17:23:00,2011-10,2011,Friday,17,2011-10-16,2011-10-15,Loyal,United Kingdom,1,1,31.0,130.25,130.25,0,0.0
2011-10-16 10:19:00,2011-10,2011,Sunday,10,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,360.0,306.0,306.0,0,0.0
2011-10-16 10:41:00,2011-10,2011,Sunday,10,2011-10-23,2011-10-22,Active,United Kingdom,1,1,69.0,127.19999999999999,127.19999999999999,0,0.0
2011-10-16 10:50:00,2011-10,2011,Sunday,10,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,360.0,306.0,306.0,0,0.0
2011-10-16 10:52:00,2011-10,2011,Sunday,10,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-306.0
2011-10-16 11:06:00,2011-10,2011,Sunday,11,2011-10-23,2011-10-22,Active,United Kingdom,1,1,98.0,214.41,214.41,0,0.0
2011-10-16 11:07:00,2011-10,2011,Sunday,11,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-24.9
2011-10-16 11:31:00,2011-10,2011,Sunday,11,2011-10-23,2011-10-22,New & Growing,United Kingdom,1,1,120.0,189.14000000000001,189.14000000000001,0,0.0
2011-10-16 11:41:00,2011-10,2011,Sunday,11,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,133.0,437.8599999999999,437.8599999999999,0,0.0
2011-10-16 11:58:00,2011-10,2011,Sunday,11,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,69.0,146.7,146.7,0,0.0
2011-10-16 12:06:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,95.0,252.62000000000003,252.62000000000003,0,0.0
2011-10-16 12:09:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,New & Growing,United Kingdom,1,1,45.0,214.9499999999999,214.9499999999999,0,0.0
2011-10-16 12:09:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,309.0,538.4200000000001,538.4200000000001,0,0.0
2011-10-16 12:16:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,72.0,146.02000000000004,146.02000000000004,0,0.0
2011-10-16 12:19:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,New & Growing,United Kingdom,1,1,463.0,1271.57,1271.57,0,0.0
2011-10-16 12:21:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,253.0,476.91,476.91,0,0.0
2011-10-16 12:25:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,362.0,790.0799999999999,790.0799999999999,0,0.0
2011-10-16 12:28:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,173.0,414.2700000000001,414.2700000000001,0,0.0
2011-10-16 12:30:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,157.0,360.40999999999997,360.40999999999997,0,0.0
2011-10-16 12:40:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,35.0,140.95,140.95,0,0.0
2011-10-16 12:46:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,New & Growing,United Kingdom,1,1,100.0,114.88,114.88,0,0.0
2011-10-16 12:54:00,2011-10,2011,Sunday,12,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,162.0,354.47,354.47,0,0.0
2011-10-16 13:08:00,2011-10,2011,Sunday,13,2011-10-23,2011-10-22,Loyal,United Kingdom,1,1,202.0,442.8799999999998,442.8799999999998,0,0.0
2011-10-16 13:23:00,2011-10,2011,Sunday,13,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,1624.0,8132.310000000001,8132.310000000001,0,0.0
2011-10-16 13:24:00,2011-10,2011,Sunday,13,2011-10-23,2011-10-22,Active,United Kingdom,1,1,87.0,153.64000000000001,153.64000000000001,0,0.0
2011-10-16 13:51:00,2011-10,2011,Sunday,13,2011-10-23,2011-10-22,Active,United Kingdom,1,1,375.0,610.8899999999999,610.8899999999999,0,0.0
2011-10-16 14:07:00,2011-10,2011,Sunday,14,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,146.0,405.0199999999999,405.0199999999999,0,0.0
2011-10-16 14:26:00,2011-10,2011,Sunday,14,2011-10-23,2011-10-22,Active,United Kingdom,0,0,0.0,0.0,,1,-66.12
2011-10-16 14:35:00,2011-10,2011,Sunday,14,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,211.0,471.04999999999984,471.04999999999984,0,0.0
2011-10-16 15:03:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-8.5
2011-10-16 15:13:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,282.0,362.06000000000006,362.06000000000006,0,0.0
2011-10-16 15:27:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,Loyal,United Kingdom,1,1,1370.0,2142.79,2142.79,0,0.0
2011-10-16 15:32:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,311.0,739.3699999999999,739.3699999999999,0,0.0
2011-10-16 15:44:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,89.0,204.27999999999997,204.27999999999997,0,0.0
2011-10-16 15:45:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,128.0,273.99,273.99,0,0.0
2011-10-16 15:56:00,2011-10,2011,Sunday,15,2011-10-23,2011-10-22,Loyal,United Kingdom,1,1,55.0,189.64999999999998,189.64999999999998,0,0.0
2011-10-16 16:09:00,2011-10,2011,Sunday,16,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,115.0,369.27,369.27,0,0.0
2011-10-16 16:12:00,2011-10,2011,Sunday,16,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,117.0,303.43,303.43,0,0.0
2011-10-16 16:13:00,2011-10,2011,Sunday,16,2011-10-23,2011-10-22,New & Growing,United Kingdom,1,1,101.0,151.7,151.7,0,0.0
2011-10-16 16:25:00,2011-10,2011,Sunday,16,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,1.0,12.75,12.75,0,0.0
2011-10-17 08:14:00,2011-10,2011,Monday,8,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,1300.0,2327.0,2327.0,0,0.0
2011-10-17 08:30:00,2011-10,2011,Monday,8,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,200.0,358.0,358.0,0,0.0
2011-10-17 08:56:00,2011-10,2011,Monday,8,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,182.0,214.45000000000002,214.45000000000002,0,0.0
2011-10-17 08:59:00,2011-10,2011,Monday,8,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,186.0,303.3,303.3,0,0.0
2011-10-17 09:07:00,2011-10,2011,Monday,9,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,246.0,482.4,482.4,0,0.0
2011-10-17 09:36:00,2011-10,2011,Monday,9,2011-10-23,2011-10-22,Loyal,United Kingdom,1,1,311.0,361.99,361.99,0,0.0
2011-10-17 09:37:00,2011-10,2011,Monday,9,2011-10-23,2011-10-22,Loyal,Germany,1,1,226.0,519.28,519.28,0,0.0
2011-10-17 09:55:00,2011-10,2011,Monday,9,2011-10-23,2011-10-22,Active,United Kingdom,1,1,367.0,2729.230000000001,2729.230000000001,0,0.0
2011-10-17 09:57:00,2011-10,2011,Monday,9,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,658.0,720.5600000000001,720.5600000000001,0,0.0
2011-10-17 10:10:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,272.0,428.6799999999999,428.6799999999999,0,0.0
2011-10-17 10:10:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,At Risk,Germany,1,1,535.0,723.38,723.38,0,0.0
2011-10-17 10:17:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,United Kingdom,2,2,476.0,377.65999999999997,188.82999999999998,0,0.0
2011-10-17 10:33:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,38.0,151.5,151.5,0,0.0
2011-10-17 10:42:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,Germany,1,1,480.0,572.23,572.23,0,0.0
2011-10-17 10:42:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,EIRE,1,1,668.0,728.24,728.24,0,0.0
2011-10-17 10:43:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,EIRE,1,1,456.0,894.6400000000001,894.6400000000001,0,0.0
2011-10-17 10:47:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,46.0,119.62,119.62,0,0.0
2011-10-17 10:47:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,New & Growing,United Kingdom,0,0,0.0,0.0,,1,-3.75
2011-10-17 10:48:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,198.0,353.72999999999996,353.72999999999996,0,0.0
2011-10-17 10:50:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,Sweden,1,1,5952.0,5296.960000000001,5296.960000000001,0,0.0
2011-10-17 10:50:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-0.95
2011-10-17 10:57:00,2011-10,2011,Monday,10,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-11.8
2011-10-17 11:04:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-1.7
2011-10-17 11:05:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,208.0,451.6000000000001,451.6000000000001,0,0.0
2011-10-17 11:07:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,203.0,383.55000000000007,383.55000000000007,0,0.0
2011-10-17 11:08:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,Loyal,Portugal,1,1,1.0,283.02,283.02,0,0.0
2011-10-17 11:09:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,Loyal,Portugal,0,0,0.0,0.0,,1,-339.02
2011-10-17 11:11:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,Loyal,Portugal,1,1,1.0,339.02,339.02,0,0.0
2011-10-17 11:12:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,Loyal,Portugal,0,0,0.0,0.0,,1,-283.02
2011-10-17 11:27:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,Germany,1,1,1557.0,1697.98,1697.98,0,0.0
2011-10-17 11:32:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-50.800000000000004
2011-10-17 11:43:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,United Kingdom,0,0,0.0,0.0,,1,-3.75
2011-10-17 11:46:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,Active,United Kingdom,0,0,0.0,0.0,,1,-43.09
2011-10-17 11:49:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,33.0,165.04999999999998,165.04999999999998,0,0.0
2011-10-17 11:51:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,New & Growing,United Kingdom,1,1,486.0,1077.74,1077.74,0,0.0
2011-10-17 11:55:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,231.0,289.78000000000003,289.78000000000003,0,0.0
2011-10-17 11:56:00,2011-10,2011,Monday,11,2011-10-23,2011-10-22,VIP,EIRE,1,1,66.0,292.0,292.0,0,0.0
2011-10-17 12:04:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,365.0,546.8100000000001,546.8100000000001,0,0.0
2011-10-17 12:12:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,VIP,United Kingdom,2,1,214.0,402.67999999999995,402.67999999999995,0,0.0
2011-10-17 12:16:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,Loyal,United Kingdom,1,1,85.0,330.63000000000005,330.63000000000005,0,0.0
2011-10-17 12:22:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,141.0,216.48000000000002,216.48000000000002,0,0.0
2011-10-17 12:25:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,VIP,EIRE,1,1,599.0,964.2199999999998,964.2199999999998,0,0.0
2011-10-17 12:32:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,Loyal,United Kingdom,1,1,49.0,151.15,151.15,0,0.0
2011-10-17 12:33:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,Active,United Kingdom,1,1,79.0,160.42,160.42,0,0.0
2011-10-17 12:33:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,185.0,351.13000000000005,351.13000000000005,0,0.0
2011-10-17 12:33:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,131.0,469.54999999999995,469.54999999999995,0,0.0
2011-10-17 12:35:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,63.0,135.99,135.99,0,0.0
2011-10-17 12:41:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,VIP,EIRE,1,1,224.0,690.3400000000001,690.3400000000001,0,0.0
2011-10-17 12:41:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,VIP,United Kingdom,1,1,222.0,188.55,188.55,0,0.0
2011-10-17 12:46:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,884.0,384.08,384.08,0,0.0
2011-10-17 12:47:00,2011-10,2011,Monday,12,2011-10-23,2011-10-22,At Risk,United Kingdom,1,1,103.0,223.36,223.36,0,0.0
